user_id,recomendations
1500,"[874972, 862349, 1108131, 1054424, 991874]"
1501,"[874972, 862349, 1048068, 874149, 915493]"
1502,"[874972, 944836, 908531, 834158, 873887]"
1503,"[874972, 1029743, 1127831, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 1127831, 951590]"
1505,"[874972, 1029743, 1082185, 1127831, 951590]"
1506,"[1000753, 995242, 923673, 959985, 1044078]"
1507,"[874972, 894439, 819978, 879755, 13841744]"
1508,"[874972, 940947, 1082185, 1058997, 951412]"
1509,"[12810391, 981760, 1082185, 926905, 1029743]"
1510,"[874972, 1070820, 1085604, 986912, 5569471]"
1511,"[874972, 5569471, 862682, 824305, 952317]"
1512,"[874972, 1058997, 944139, 968146, 1082185]"
1513,"[874972, 1119051, 1130029, 903325, 985999]"
1514,"[874972, 820321, 9836460, 1126899, 956672]"
1515,"[1034176, 861445, 864279, 986912, 1029743]"
1516,"[874972, 1029743, 1082185, 1127831, 951590]"
1517,"[874972, 960791, 905636, 5569471, 6463775]"
1518,"[874972, 962229, 981760, 5585510, 1029743]"
1519,"[874972, 1003188, 970030, 1070820, 936914]"
1520,"[874972, 1071939, 826249, 995242, 1029743]"
1521,"[874972, 825541, 854852, 1133018, 1053690]"
1522,"[874972, 1082185, 1106523, 1127831, 951590]"
1523,"[874972, 995242, 923746, 912451, 851287]"
1524,"[9521679, 1085604, 1062128, 1126899, 5569374]"
1525,"[904129, 961269, 1081177, 1029743, 844165]"
1526,"[874972, 8015407, 6034857, 986912, 7166723]"
1527,"[1108094, 936924, 1096343, 12428017, 863885]"
1528,"[874972, 881154, 9677236, 1075368, 844165]"
1529,"[849202, 6602729, 913210, 1126899, 1012913]"
1530,"[874972, 943169, 1023720, 936830, 1081177]"
1531,"[874972, 1000237, 12731436, 820321, 1082185]"
1532,"[874972, 995242, 965766, 951590, 976214]"
1533,"[874972, 919423, 883404, 1029743, 1082185]"
1534,"[874972, 13158064, 888275, 881154, 1070820]"
1535,"[874972, 1135868, 1019078, 869047, 883068]"
1536,"[1069312, 914318, 9527350, 8090509, 1075470]"
1537,"[848029, 985893, 1038985, 1106523, 5569327]"
1538,"[874972, 1082185, 1106523, 1127831, 951590]"
1539,"[874972, 949294, 999965, 1029743, 1082185]"
1540,"[874972, 9527350, 9835619, 8090537, 990797]"
1541,"[970866, 849202, 1094924, 849578, 931579]"
1542,"[938138, 1097001, 976864, 1133018, 821083]"
1543,"[9835223, 978077, 821083, 1053690, 995242]"
1544,"[874972, 1029743, 1082185, 1127831, 951590]"
1545,"[874972, 13382402, 1106523, 1029743, 1082185]"
1546,"[874972, 12302069, 883940, 1139827, 888476]"
1547,"[874972, 1053690, 852360, 995242, 6534077]"
1548,"[1000753, 999625, 952317, 1053690, 995242]"
1549,"[874972, 840361, 1101567, 986912, 1122358]"
1550,"[874972, 1082185, 834103, 1133018, 840361]"
1551,"[874972, 1029743, 1082185, 1127831, 951590]"
1552,"[874972, 5568729, 855138, 1029743, 951590]"
1553,"[874972, 908531, 981760, 990797, 845109]"
1554,"[874972, 1029743, 1082185, 1127831, 951590]"
1555,"[874972, 888054, 1029743, 1082185, 1106523]"
1556,"[874972, 858373, 995242, 880150, 1014948]"
1557,"[874972, 1028816, 1110409, 12263788, 1106523]"
1558,"[874972, 9677202, 1001827, 1030093, 9803810]"
1559,"[874972, 1028816, 1082990, 1053690, 1026118]"
1560,"[9524291, 835530, 1098066, 965766, 1021519]"
1561,"[874972, 1029743, 1082185, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 865026, 893501, 1126899, 1039156]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 1127831, 951590]"
1566,"[849202, 967461, 1028816, 822517, 12262992]"
1567,"[848029, 862826, 1133018, 862682, 1082185]"
1568,"[1000753, 898847, 904236, 882489, 1133018]"
1569,"[874972, 995242, 1042616, 1029743, 1082185]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 8090509, 981760, 1029743, 1082185]"
1572,"[12262830, 995965, 1053690, 1058997, 12263788]"
1573,"[874972, 1029743, 1082185, 1127831, 951590]"
1574,"[874972, 1106523, 1127831, 1082185, 951590]"
1575,"[874972, 1051516, 1045150, 862349, 1028816]"
1576,"[874972, 995242, 1053690, 981760, 1037863]"
1577,"[874972, 1038462, 1006483, 1029743, 1082185]"
1578,"[874972, 1060005, 1130858, 873203, 1044078]"
1579,"[830740, 932340, 1110057, 908531, 856252]"
1580,"[874972, 827656, 839262, 9707137, 1106301]"
1581,"[874972, 8090536, 893501, 1029743, 1003188]"
1582,"[874972, 1029743, 1082185, 1127831, 951590]"
1583,"[874972, 1029743, 1082185, 1127831, 951590]"
1584,"[874972, 6553737, 835243, 1028891, 865705]"
1585,"[874972, 918598, 9677236, 13842090, 5569471]"
1586,"[874972, 1029743, 1082185, 1127831, 951590]"
1587,"[874972, 1006878, 831509, 840361, 1051211]"
1588,"[874972, 1113274, 1014509, 908531, 901062]"
1589,"[874972, 1029743, 1127831, 1082185, 951590]"
1590,"[874972, 6534030, 1138443, 1070820, 1028891]"
1591,"[874972, 991874, 837751, 921836, 824005]"
1592,"[874972, 899459, 936924, 1048727, 1066893]"
1593,"[874972, 1070820, 981760, 962229, 934948]"
1594,"[863762, 906262, 1013999, 5590695, 986912]"
1595,"[874972, 893501, 997309, 1038985, 1110042]"
1596,"[1065538, 892573, 902172, 921406, 1005274]"
1597,"[874972, 1029743, 1082185, 1127831, 951590]"
1598,"[1000753, 965693, 961979, 1056509, 1013531]"
1599,"[982469, 879755, 1053690, 919180, 842392]"
1600,"[1075007, 6463451, 1109948, 1108131, 960791]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[874972, 915493, 995242, 1044259, 1006483]"
1603,"[874972, 1029743, 1082185, 1127831, 951590]"
1604,"[874972, 856772, 888092, 832678, 944486]"
1605,"[874972, 1029743, 1082185, 1127831, 951590]"
1606,"[874972, 1029743, 1082185, 1127831, 951590]"
1607,"[874972, 893501, 8069350, 8090521, 1029743]"
1608,"[874972, 1058997, 1036501, 989275, 928092]"
1609,"[874972, 964011, 977543, 892728, 868548]"
1610,"[874972, 1029743, 1082185, 1127831, 951590]"
1611,"[874972, 995242, 878445, 1003188, 981760]"
1612,"[874972, 1062002, 862349, 9677202, 1049906]"
1613,"[874972, 1106523, 1127831, 1082185, 951590]"
1614,"[874972, 1003188, 999250, 1082185, 1029743]"
1615,"[874972, 1082185, 1127831, 1029743, 951590]"
1616,"[874972, 1029743, 1127831, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 1127831, 951590]"
1618,"[874972, 1075214, 987734, 862349, 1028473]"
1619,"[874972, 880427, 981760, 1075368, 932179]"
1620,"[874972, 1133018, 856772, 1110572, 5590695]"
1621,"[874972, 1099164, 910673, 1101010, 1106523]"
1622,"[874972, 995242, 1125943, 928123, 1062002]"
1623,"[874972, 6534035, 890695, 948832, 1122568]"
1624,"[874972, 929433, 1086384, 993638, 1029743]"
1625,"[874972, 1029743, 1082185, 1127831, 951590]"
1626,"[874972, 1029743, 1082185, 1127831, 951590]"
1627,"[874972, 1026118, 1046262, 880427, 1082185]"
1628,"[874972, 1058997, 1037894, 1074524, 1094619]"
1629,"[874972, 1029743, 1082185, 1127831, 951590]"
1630,"[1000753, 972312, 923746, 1098284, 865026]"
1631,"[874972, 8090546, 1004950, 967461, 856060]"
1632,"[874972, 1029743, 1082185, 1106523, 1127831]"
1633,"[874972, 12524174, 6979089, 1101010, 1020962]"
1634,"[825343, 862349, 13008334, 947798, 1058930]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1636,"[1029688, 910673, 7166861, 829291, 1133018]"
1637,"[874972, 934399, 981760, 1039156, 859427]"
1638,"[874972, 862349, 882247, 1025641, 901666]"
1639,"[874972, 1029743, 1127831, 1082185, 951590]"
1640,"[874972, 1093603, 1061220, 1106523, 989069]"
1641,"[874972, 1012284, 1126899, 921836, 854852]"
1642,"[874972, 1104343, 1051516, 1133018, 824005]"
1643,"[874972, 1085604, 1133018, 868764, 893018]"
1644,"[874972, 1029743, 1082185, 1106523, 1127831]"
1645,"[874972, 854754, 1137775, 1060872, 849843]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 1127831]"
1648,"[874972, 998444, 914754, 1011876, 904422]"
1649,"[874972, 1013531, 903325, 1133018, 951412]"
1650,"[874972, 1025611, 950550, 854852, 6034964]"
1651,"[874972, 1029743, 1082185, 1106523, 1127831]"
1652,"[1034176, 1106523, 1066893, 1029743, 1082185]"
1653,"[12731432, 989275, 978077, 1093603, 10344585]"
1654,"[874972, 887102, 1029743, 1082185, 1106523]"
1655,"[874972, 1082185, 1106523, 1127831, 951590]"
1656,"[874972, 1029743, 1082185, 1127831, 951590]"
1657,"[874972, 1133018, 895930, 1053690, 819978]"
1658,"[833940, 1138443, 827806, 1039156, 885290]"
1659,"[874972, 901062, 833025, 1028816, 6034857]"
1660,"[874972, 1043590, 826249, 1029743, 1082185]"
1661,"[874972, 1029743, 1127831, 1082185, 951590]"
1662,"[874972, 904422, 1126899, 990256, 1055425]"
1663,"[874972, 1006483, 5568758, 1004906, 1029743]"
1664,"[1000753, 901460, 1082185, 862349, 9835509]"
1665,"[874972, 995242, 907099, 1061220, 957741]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1082185, 1106523, 1127831, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 1127831]"
1669,"[874972, 1019247, 1119405, 1126899, 1013531]"
1670,"[874972, 1029743, 1082185, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 1127831]"
1673,"[1013928, 824005, 939546, 1036501, 1133018]"
1674,"[874972, 1029743, 1082185, 1127831, 951590]"
1675,"[874972, 1029743, 1082185, 1127831, 951590]"
1676,"[874972, 899682, 965693, 888586, 1028816]"
1677,"[956599, 983584, 999198, 901460, 885290]"
1678,"[874972, 1029743, 981760, 1082185, 1127831]"
1679,"[874972, 1029743, 1082185, 1127831, 951590]"
1680,"[970747, 978077, 9338009, 1126899, 909894]"
1681,"[874972, 1106523, 5569230, 1082185, 1127831]"
1682,"[874972, 1082185, 1106523, 1127831, 951590]"
1683,"[874972, 969866, 1088191, 5569471, 9926758]"
1684,"[874972, 995242, 1073150, 840361, 951590]"
1685,"[874972, 965530, 1082185, 1029743, 909714]"
1686,"[874972, 1038443, 914577, 986912, 1018740]"
1687,"[874972, 866211, 971807, 872137, 832678]"
1688,"[1029688, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 1127831, 951590]"
1692,"[874972, 1126899, 863802, 1085604, 1011832]"
1693,"[874972, 1070820, 5572738, 1083043, 1110572]"
1694,"[874972, 1085604, 896862, 947798, 856252]"
1695,"[874972, 1029743, 1082185, 1106523, 1127831]"
1696,"[874972, 12524086, 822346, 888543, 1029743]"
1697,"[5995129, 844179, 847982, 9836106, 1081177]"
1698,"[874972, 1133018, 972312, 887102, 827683]"
1699,"[874972, 910673, 1101173, 986912, 840361]"
1700,"[874972, 1042942, 8019716, 908504, 828867]"
1701,"[874972, 1082185, 5569230, 995242, 1029743]"
1702,"[874972, 1029743, 1127831, 1082185, 951590]"
1703,"[874972, 8205218, 5570408, 1135868, 1057260]"
1704,"[874972, 914190, 1135476, 1029743, 1082185]"
1705,"[874972, 1108131, 1029743, 1127758, 947658]"
1706,"[874972, 5590695, 913210, 1133018, 943233]"
1707,"[874972, 1100972, 5580793, 1085604, 13842090]"
1708,"[874972, 1053690, 1046689, 995242, 860975]"
1709,"[874972, 1011300, 862732, 1029743, 6513604]"
1710,"[874972, 952317, 1006342, 1058997, 1065061]"
1711,"[874972, 1029743, 1082185, 1127831, 951590]"
1712,"[874972, 931136, 1009719, 1137775, 840361]"
1713,"[874972, 1029743, 1082185, 1106523, 1127831]"
1714,"[874972, 1029743, 1082185, 1127831, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 1127831]"
1716,"[874972, 870547, 1043590, 1082185, 5568729]"
1717,"[874972, 995242, 899682, 870547, 1046689]"
1718,"[874972, 1019247, 905817, 947201, 838797]"
1719,"[874972, 892573, 1085604, 885290, 940947]"
1720,"[874972, 8090532, 1076580, 1070820, 944836]"
1721,"[874972, 1029743, 1082185, 1106523, 1127831]"
1722,"[874972, 1037332, 911311, 1058997, 5585510]"
1723,"[874972, 832001, 880150, 922561, 1029743]"
1724,"[874972, 8090541, 995965, 5592931, 12262992]"
1725,"[874972, 1029743, 1082185, 1127831, 951590]"
1726,"[874972, 6533936, 1062128, 951412, 824005]"
1727,"[874972, 1029743, 1082185, 1127831, 951590]"
1728,"[874972, 891505, 1031864, 1029743, 1082185]"
1729,"[1054402, 972312, 1082185, 1065380, 1029743]"
1730,"[874972, 1029743, 1082185, 1106523, 1127831]"
1731,"[874972, 1058997, 1056509, 858999, 860975]"
1732,"[874972, 995242, 948254, 873627, 976199]"
1733,"[874972, 5566472, 879755, 894439, 13842088]"
1734,"[874972, 879755, 1122568, 1029743, 1082185]"
1735,"[874972, 1092588, 1029743, 1075368, 5569230]"
1736,"[874972, 1029743, 1127831, 1082185, 951590]"
1737,"[874972, 862682, 962568, 866211, 1013641]"
1738,"[874972, 9338009, 1085604, 981760, 965766]"
1739,"[874972, 1076769, 5564931, 962229, 1106523]"
1740,"[874972, 862349, 860167, 1075368, 1029112]"
1741,"[874972, 1029743, 1082185, 1127831, 951590]"
1742,"[874972, 9419525, 993638, 7443013, 864335]"
1743,"[874972, 1107553, 940947, 856772, 964520]"
1744,"[874972, 1029743, 1127831, 1082185, 951590]"
1745,"[874972, 9911484, 1089021, 923746, 1085333]"
1746,"[874972, 1029743, 1127831, 1082185, 951590]"
1747,"[826666, 1099089, 825343, 1029743, 1082185]"
1748,"[874972, 1076199, 1003188, 947798, 1106523]"
1749,"[874972, 8090550, 1137688, 1037332, 862349]"
1750,"[874972, 6514160, 1131351, 909714, 981760]"
1751,"[874972, 1133018, 13190294, 1053690, 1065593]"
1752,"[874972, 5590695, 952317, 1108131, 1065593]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 6034857, 844179, 856252, 995242]"
1755,"[874972, 914318, 5569230, 9527323, 1082185]"
1756,"[874972, 1065593, 952972, 1029743, 1082185]"
1757,"[874972, 1029743, 1082185, 1127831, 951590]"
1758,"[874972, 908531, 1135834, 1126899, 1074333]"
1759,"[874972, 881047, 825541, 1049735, 1139782]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 1028473, 981760, 1133018, 854852]"
1762,"[1021324, 858999, 5574377, 868548, 962229]"
1763,"[874972, 957736, 1037840, 1106523, 1025650]"
1764,"[874972, 1133018, 967476, 1075368, 5565925]"
1765,"[874972, 944836, 889649, 829291, 1058997]"
1766,"[874972, 1112825, 922561, 8090537, 1043590]"
1767,"[874972, 7024830, 1007082, 873627, 982790]"
1768,"[874972, 13007846, 10457044, 1003616, 891961]"
1769,"[12810464, 1080853, 856942, 872137, 1109778]"
1770,"[874972, 13007355, 1028816, 824005, 960791]"
1771,"[874972, 1029743, 1082185, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 903325, 12946027, 5569471, 1056509]"
1774,"[874972, 1006483, 995896, 907647, 863885]"
1775,"[874972, 934948, 997988, 1037332, 12524323]"
1776,"[874972, 840386, 8293447, 1029743, 908531]"
1777,"[874972, 1106523, 5569230, 1082185, 1127831]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 910439, 909894, 862349, 1076195]"
1780,"[874972, 909714, 990797, 1106523, 5569327]"
1781,"[1071302, 888586, 6979545, 1028816, 854852]"
1782,"[874972, 1029743, 1082185, 1127831, 951590]"
1783,"[874972, 8273833, 951590, 1058997, 5569471]"
1784,"[874972, 855718, 934369, 1126899, 1019247]"
1785,"[9521679, 1082185, 1130777, 878996, 901666]"
1786,"[874972, 1082185, 1106523, 1127831, 951590]"
1787,"[874972, 995242, 10457128, 1119051, 995055]"
1788,"[874972, 1007269, 848319, 823775, 995242]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 5569327, 885795, 819978, 997309]"
1791,"[948670, 905072, 1009449, 995242, 1039156]"
1792,"[874972, 6534074, 1019078, 1075368, 890695]"
1793,"[974156, 907099, 12782182, 1029743, 969866]"
1794,"[874972, 1029252, 5981267, 10344585, 1106523]"
1795,"[874972, 861445, 827667, 862349, 1125943]"
1796,"[849202, 8090509, 952317, 1025581, 906262]"
1797,"[874972, 9338009, 971922, 1112825, 862349]"
1798,"[874972, 1070820, 1007269, 999090, 914577]"
1799,"[874972, 1029743, 1082185, 1127831, 951590]"
1800,"[981677, 962161, 906658, 908531, 1082185]"
1801,"[874972, 8181555, 1053754, 1085604, 1116635]"
1802,"[874972, 856772, 1003487, 885290, 7441210]"
1803,"[939860, 5585510, 1138292, 1022254, 847982]"
1804,"[981677, 986912, 899115, 937626, 953180]"
1805,"[874972, 1029743, 1082185, 1106523, 1127831]"
1806,"[874972, 1057377, 1126899, 839094, 990004]"
1807,"[874972, 1057260, 1115098, 1058997, 972665]"
1808,"[874972, 949023, 9416729, 863802, 9926758]"
1809,"[874972, 6034857, 1002558, 1039156, 8090509]"
1810,"[864893, 891752, 968146, 1029743, 899624]"
1811,"[874972, 1029743, 1082185, 1106523, 1127831]"
1812,"[836445, 962568, 976864, 892573, 961554]"
1813,"[874972, 1029743, 1082185, 1127831, 951590]"
1814,"[874972, 8090509, 824005, 865705, 1081177]"
1815,"[874972, 1017363, 1046689, 904236, 829291]"
1816,"[1129049, 868548, 8090565, 1070820, 13842088]"
1817,"[874972, 1053690, 5569327, 1082185, 993466]"
1818,"[874972, 1070820, 8019716, 869622, 1029743]"
1819,"[874972, 1029743, 1082185, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[1075007, 1093603, 1109615, 983584, 13007355]"
1822,"[1038663, 978077, 1039126, 837107, 895166]"
1823,"[13213240, 6979518, 868888, 1070820, 1083043]"
1824,"[874972, 908531, 914577, 962229, 1106523]"
1825,"[874972, 1029743, 1082185, 1127831, 951590]"
1826,"[874972, 7166861, 887503, 995242, 908531]"
1827,"[874972, 1082185, 1106523, 1127831, 951590]"
1828,"[874972, 1029743, 951590, 1082185, 1127831]"
1829,"[874972, 919535, 1037863, 995242, 8090519]"
1830,"[874972, 1029743, 1082185, 1127831, 951590]"
1831,"[825343, 5563693, 824005, 1058997, 8090532]"
1832,"[874972, 1101010, 885290, 1058997, 1082185]"
1833,"[12262778, 6633273, 953677, 1133018, 908531]"
1834,"[874972, 981760, 1126899, 1082185, 1127831]"
1835,"[874972, 1058997, 827570, 1044259, 839094]"
1836,"[874972, 1011300, 965842, 1058997, 1024306]"
1837,"[874972, 1016276, 1003649, 995242, 975633]"
1838,"[9524291, 8090536, 935993, 856772, 909894]"
1839,"[874972, 953180, 1133018, 1011141, 1025628]"
1840,"[874972, 1082185, 1106523, 1127831, 951590]"
1841,"[874972, 1082185, 980433, 986912, 872137]"
1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1843,"[917384, 8090653, 940947, 951590, 906838]"
1844,"[874972, 5570882, 1029743, 1082185, 1106523]"
1845,"[874972, 983936, 1014948, 1126899, 878996]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 1133018, 8090537, 908531, 951590]"
1848,"[874972, 5569471, 999599, 986912, 910473]"
1849,"[874972, 900586, 1030362, 995242, 6534077]"
1850,"[956599, 819978, 1028816, 862349, 834158]"
1851,"[874972, 1029743, 1044078, 1082185, 1127831]"
1852,"[874972, 981760, 5569230, 1029743, 1082185]"
1853,"[874972, 1102829, 959179, 1029743, 819765]"
1854,"[874972, 1082185, 1096036, 995242, 1062002]"
1855,"[874972, 1029743, 1082185, 1127831, 951590]"
1856,"[874972, 858999, 8090536, 1106523, 883404]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 829323, 8069350, 1058997, 12782182]"
1859,"[874972, 1029743, 1082185, 1127831, 951590]"
1860,"[874972, 1029743, 1082185, 1127831, 951590]"
1861,"[874972, 1093603, 995242, 1108131, 870547]"
1862,"[874972, 13007355, 847207, 995242, 854852]"
1863,"[874972, 1029743, 1082185, 1127831, 951590]"
1864,"[874972, 1053690, 843171, 5563693, 1057260]"
1865,"[874972, 907099, 990656, 862349, 986912]"
1866,"[874972, 1029743, 1127831, 1082185, 951590]"
1867,"[12810464, 844179, 12810393, 1029743, 1082185]"
1868,"[1000753, 1133018, 846823, 856060, 1106301]"
1869,"[852015, 856252, 6034857, 1058997, 913210]"
1870,"[874972, 1029743, 1082185, 1127831, 951590]"
1871,"[874972, 942045, 826144, 1082185, 15831255]"
1872,"[874972, 1053690, 6533362, 1058997, 993466]"
1873,"[874972, 1011578, 926905, 962229, 908531]"
1874,"[874972, 1029743, 1082185, 1127831, 951590]"
1875,"[874972, 1029743, 1127831, 1082185, 951590]"
1876,"[874972, 1085604, 995242, 15926844, 980823]"
1877,"[874972, 960791, 1125278, 1029743, 1082185]"
1878,"[874972, 1029743, 1082185, 1127831, 951590]"
1879,"[874972, 1002850, 1085778, 951590, 1101010]"
1880,"[1065017, 1133018, 908531, 1051626, 910673]"
1881,"[874972, 6979089, 849843, 995242, 852360]"
1882,"[874972, 962229, 5569230, 1029743, 860975]"
1883,"[874972, 1133018, 1138189, 8090521, 916381]"
1884,"[1075007, 1029743, 1082185, 1106523, 1127831]"
1885,"[874972, 1029743, 1082185, 1106523, 1127831]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 866211, 878996, 904422, 1029743]"
1888,"[874972, 1029743, 1082185, 1127831, 951590]"
1889,"[874972, 826249, 944836, 865456, 878637]"
1890,"[874972, 1081177, 821083, 1058997, 1119051]"
1891,"[874972, 1022340, 1029743, 1082185, 1106523]"
1892,"[874972, 856252, 1059902, 885290, 1021116]"
1893,"[874972, 1029743, 1082185, 1127831, 951590]"
1894,"[874972, 1127831, 981760, 1029743, 1082185]"
1895,"[10198378, 1133018, 819765, 949965, 835618]"
1896,"[874972, 1101010, 1126895, 12263788, 819978]"
1897,"[874972, 1029743, 1082185, 1127831, 951590]"
1898,"[874972, 1104414, 6633224, 1057260, 970119]"
1899,"[874972, 8359154, 930955, 1122358, 839656]"
1900,"[874972, 865026, 901062, 1037332, 1070820]"
1901,"[836445, 921836, 851468, 14106445, 907128]"
1902,"[874972, 1029743, 1082185, 1127831, 951590]"
1903,"[874972, 1031831, 5569327, 917033, 1101567]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 1127831, 951590]"
1906,"[12810391, 12524323, 13007846, 1107553, 9677236]"
1907,"[12810391, 1037840, 5569471, 1057260, 819978]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 6553737, 1029743, 1082185, 1106523]"
1910,"[874972, 1029743, 1082185, 1127831, 951590]"
1911,"[874972, 1029743, 997907, 819927, 1044078]"
1912,"[938138, 902094, 883186, 5585510, 934369]"
1913,"[874972, 1029743, 1082185, 1127831, 951590]"
1914,"[948670, 894439, 892573, 1029743, 1082185]"
1915,"[874972, 1029743, 1082185, 1127831, 951590]"
1916,"[874972, 983936, 999581, 13115501, 6979427]"
1917,"[874972, 8203451, 1056509, 12263788, 1133018]"
1918,"[874972, 1058997, 1029743, 1082185, 1106523]"
1919,"[904129, 908531, 1048462, 1133018, 913210]"
1920,"[874972, 976199, 1117556, 862349, 899682]"
1921,"[874972, 1082185, 1106523, 1127831, 951590]"
1922,"[874972, 862349, 1045586, 1082185, 897088]"
1923,"[874972, 1053690, 1119051, 880427, 8293343]"
1924,"[874972, 9396705, 1019247, 889649, 983584]"
1925,"[874972, 1042942, 1029743, 1082185, 1106523]"
1926,"[874972, 901062, 961269, 6034857, 1037631]"
1927,"[9835223, 5568197, 1100972, 890695, 1002558]"
1928,"[874972, 1104205, 896369, 862349, 1085604]"
1929,"[874972, 1072523, 8090537, 1106523, 1101010]"
1930,"[874972, 5585510, 5569471, 971922, 1023196]"
1931,"[12262830, 12524323, 1096317, 1082185, 1129576]"
1932,"[874972, 853172, 1111722, 852856, 1029743]"
1933,"[874972, 951590, 995242, 1082185, 1127831]"
1934,"[874972, 1029743, 1082185, 1127831, 951590]"
1935,"[874972, 912704, 1126899, 999104, 986912]"
1936,"[874972, 8090541, 1124971, 962229, 940947]"
1937,"[874972, 1094924, 5568758, 962229, 1028816]"
1938,"[874972, 1082185, 1106523, 1127831, 951590]"
1939,"[874972, 879755, 5568729, 926905, 896085]"
1940,"[874972, 1037863, 939636, 1082185, 1026118]"
1941,"[874972, 910473, 8090509, 1133018, 5981267]"
1942,"[1021324, 910473, 6534074, 1110572, 5585510]"
1943,"[874972, 1011300, 1092026, 898601, 8090521]"
1944,"[879734, 1028816, 9677886, 1070820, 10344585]"
1945,"[874972, 1029743, 1082185, 1106523, 1127831]"
1946,"[874972, 992529, 1029624, 10344585, 923746]"
1947,"[1134678, 880427, 9396705, 1126899, 919423]"
1948,"[874972, 1119051, 848471, 1062002, 916993]"
1949,"[874972, 1043590, 1133018, 969866, 951590]"
1950,"[874972, 1133018, 826695, 1044078, 866528]"
1951,"[874972, 1029743, 1082185, 1106523, 1127831]"
1952,"[1000753, 1008814, 834117, 1029743, 1126895]"
1953,"[874972, 832678, 1081177, 986912, 1119051]"
1954,"[1129049, 1037840, 995965, 1028816, 1112754]"
1955,"[874972, 999714, 1026094, 1082185, 1117514]"
1956,"[970866, 834117, 865528, 923746, 1023226]"
1957,"[874972, 995242, 908531, 9245108, 8177622]"
1958,"[874972, 1029743, 1082185, 1106523, 1127831]"
1959,"[874972, 1029743, 1082185, 1106523, 1127831]"
1960,"[874972, 13842214, 857554, 873627, 862349]"
1961,"[874972, 1037840, 1049735, 995242, 909714]"
1962,"[874972, 13008334, 1046584, 995242, 833724]"
1963,"[874972, 959985, 840361, 5569471, 862349]"
1964,"[874972, 1012913, 999965, 1002771, 984715]"
1965,"[874972, 1053690, 9859182, 9884484, 840361]"
1966,"[956599, 878442, 924014, 1109014, 1082185]"
1967,"[874972, 1122358, 898847, 856772, 6034857]"
1968,"[874972, 923746, 13417846, 995242, 9707137]"
1969,"[874972, 8090536, 995242, 858999, 908531]"
1970,"[874972, 1053690, 1029743, 1082185, 1106523]"
1971,"[874972, 916381, 945805, 1034955, 899624]"
1972,"[874972, 951590, 995242, 1082185, 1127831]"
1973,"[874972, 1127831, 951590, 1029743, 1082185]"
1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1975,"[874972, 13416351, 1115576, 5574377, 1092588]"
1976,"[874972, 1013999, 1065593, 1019637, 1110572]"
1977,"[874972, 1029743, 1082185, 1127831, 951590]"
1978,"[1000753, 840361, 879506, 867469, 1059236]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[12810389, 1133018, 921836, 1037332, 903325]"
1982,"[874972, 1029743, 1082185, 1106523, 1127831]"
1983,"[1071302, 862010, 827570, 5569230, 1038462]"
1984,"[874972, 1029743, 1082185, 1127831, 951590]"
1985,"[874972, 12949855, 927400, 842707, 1132231]"
1986,"[874972, 1029743, 1082185, 1127831, 951590]"
1987,"[874972, 1058997, 947797, 844179, 15926775]"
1988,"[12262778, 12524067, 934399, 828331, 6391532]"
